date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:51:19	49127/49127	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:18%20GMT	https://www.mapleparking.co.uk/covid-19/page/4/	F:/Temp/qwe/www.mapleparking.co.uk/covid-19/page/4/index.html	(from https://www.mapleparking.co.uk/covid-19/page/3/)
05:51:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:19%20GMT	https://www.mapleparking.co.uk/airport/heathrow	F:/Temp/qwe/www.mapleparking.co.uk/airport/heathrow	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:20	56484/56484	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:19%20GMT	https://www.mapleparking.co.uk/airport/page/7/	F:/Temp/qwe/www.mapleparking.co.uk/airport/page/7/index.html	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:20%20GMT	https://www.mapleparking.co.uk/airport/southend	F:/Temp/qwe/www.mapleparking.co.uk/airport/southend	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:21%20GMT	https://www.mapleparking.co.uk/airport/stansted	F:/Temp/qwe/www.mapleparking.co.uk/airport/stansted	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:22%20GMT	https://www.mapleparking.co.uk/airport/luton	F:/Temp/qwe/www.mapleparking.co.uk/airport/luton	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:23	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:23%20GMT	https://www.mapleparking.co.uk/airport/aberdeen	F:/Temp/qwe/www.mapleparking.co.uk/airport/aberdeen	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:23	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:23%20GMT	https://www.mapleparking.co.uk/airport/belfast-international	F:/Temp/qwe/www.mapleparking.co.uk/airport/belfast-international	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:24	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:24%20GMT	https://www.mapleparking.co.uk/airport/bristol	F:/Temp/qwe/www.mapleparking.co.uk/airport/bristol	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:24	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:25%20GMT	https://www.mapleparking.co.uk/airport/cardiff	F:/Temp/qwe/www.mapleparking.co.uk/airport/cardiff	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:25	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:25%20GMT	https://www.mapleparking.co.uk/airport/dover-port	F:/Temp/qwe/www.mapleparking.co.uk/airport/dover-port	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:25	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:25%20GMT	https://www.mapleparking.co.uk/airport/dublin	F:/Temp/qwe/www.mapleparking.co.uk/airport/dublin	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:26	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:26%20GMT	https://www.mapleparking.co.uk/airport/durham-tees-valley	F:/Temp/qwe/www.mapleparking.co.uk/airport/durham-tees-valley	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:27	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:27%20GMT	https://www.mapleparking.co.uk/airport/east-midlands	F:/Temp/qwe/www.mapleparking.co.uk/airport/east-midlands	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:28	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:28%20GMT	https://www.mapleparking.co.uk/airport/exeter	F:/Temp/qwe/www.mapleparking.co.uk/airport/exeter	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:29	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:28%20GMT	https://www.mapleparking.co.uk/airport/glasgow-international	F:/Temp/qwe/www.mapleparking.co.uk/airport/glasgow-international	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:29	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:29%20GMT	https://www.mapleparking.co.uk/airport/glasgow-prestwick	F:/Temp/qwe/www.mapleparking.co.uk/airport/glasgow-prestwick	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:30	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:30%20GMT	https://www.mapleparking.co.uk/airport/inverness	F:/Temp/qwe/www.mapleparking.co.uk/airport/inverness	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:30	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:30%20GMT	https://www.mapleparking.co.uk/airport/leeds-bradford	F:/Temp/qwe/www.mapleparking.co.uk/airport/leeds-bradford	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:31	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:31%20GMT	https://www.mapleparking.co.uk/airport/liverpool	F:/Temp/qwe/www.mapleparking.co.uk/airport/liverpool	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:32	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:31%20GMT	https://www.mapleparking.co.uk/airport/london-city	F:/Temp/qwe/www.mapleparking.co.uk/airport/london-city	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:32	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:32%20GMT	https://www.mapleparking.co.uk/airport/manchester	F:/Temp/qwe/www.mapleparking.co.uk/airport/manchester	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:33	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:33%20GMT	https://www.mapleparking.co.uk/airport/newcastle	F:/Temp/qwe/www.mapleparking.co.uk/airport/newcastle	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:33	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:33%20GMT	https://www.mapleparking.co.uk/airport/norwich	F:/Temp/qwe/www.mapleparking.co.uk/airport/norwich	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:34	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:34%20GMT	https://www.mapleparking.co.uk/airport/southampton-port	F:/Temp/qwe/www.mapleparking.co.uk/airport/southampton-port	(from https://www.mapleparking.co.uk/airport/page/6/)
05:51:35	54434/54434	---M--	200	added ('OK')	image/png	etag:%225ed10638-d4a2%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/05/Wearing-face-mask-200x200.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/05/Wearing-face-mask-200x200.png	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:36	8061/8061	---M--	200	added ('OK')	image/png	etag:%225ed1027f-1f7d%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/05/Social-Distancing-Rules-200x200.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/05/Social-Distancing-Rules-200x200.png	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:36	24961/24961	---M--	200	added ('OK')	image/png	etag:%225e5d2eac-6181%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/03/Love-your-car-Maple-200x200.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/03/Love-your-car-Maple-200x200.png	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:37	68746/68746	---M--	200	added ('OK')	image/png	etag:%225f8ed5c8-10c8a%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/08/Holiday-Flamingo.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/08/Holiday-Flamingo.png	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:39	54430/54430	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:38%20GMT	https://www.mapleparking.co.uk/latest-news/page/7/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/page/7/index.html	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:41	15691/15691	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:40%20GMT	https://www.mapleparking.co.uk/wp-json/wp/v2/posts/3844	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/wp/v2/posts/3844.json	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:41	51698/51698	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:39%20GMT	https://www.mapleparking.co.uk/latest-news/social-distancing-in-the-airport/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/social-distancing-in-the-airport/index.html	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:41	843/843	---MC-	200	added ('OK')	application/rss+xml	etag:%22cd8d779c680eb4de3c8bde57ae24dc56%22	https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/feed/	F:/Temp/qwe/www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/feed/index.html	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:41	53725/53725	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:41%20GMT	https://www.mapleparking.co.uk/latest-news/why-you-l%f0%9f%92%97ve-parking-with-maple-parking/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/why-you-l%f0%9f%92%97ve-parking-with-maple-parking/index.html	(from https://www.mapleparking.co.uk/latest-news/page/6/)
05:51:42	2977/2977	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:42%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Fholiday-travel%2F3-destinations-without-quarantine%2F	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embed9f9e.json	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:43%20GMT	https://www.mapleparking.co.uk/?p=3844	F:/Temp/qwe/www.mapleparking.co.uk/index096f.html	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:44	3089/3089	---MC-	200	added ('OK')	text/xml	date:Sun,%2004%20Jun%202023%2000:51:44%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Fholiday-travel%2F3-destinations-without-quarantine%2F&format=xml	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embedc6af	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:44	126729/126729	---M--	200	added ('OK')	image/png	etag:%225f8ed596-1ef09%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/10/Beach-Holiday.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/10/Beach-Holiday.png	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:45	121475/121475	---M--	200	added ('OK')	image/png	etag:%225f2bdcce-1da83%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/07/London-Luton-airport.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/07/London-Luton-airport.png	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:47	31325/31325	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:46%20GMT	https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/?amp=1	F:/Temp/qwe/www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/index5593.html	(from https://www.mapleparking.co.uk/holiday-travel/3-destinations-without-quarantine/)
05:51:47	838/838	---MC-	200	added ('OK')	application/rss+xml	etag:%22cd8d779c680eb4de3c8bde57ae24dc56%22	https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/feed/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/feed/index.html	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:48	14203/14203	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:47%20GMT	https://www.mapleparking.co.uk/wp-json/wp/v2/posts/3616	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/wp/v2/posts/3616.json	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:49	2965/2965	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:49%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Flatest-news%2Fmeet-greet-parking-at-london-luton%2F	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embedab39.json	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:49%20GMT	https://www.mapleparking.co.uk/?p=3616	F:/Temp/qwe/www.mapleparking.co.uk/index08ab.html	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:51	3079/3079	---MC-	200	added ('OK')	text/xml	date:Sun,%2004%20Jun%202023%2000:51:51%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Flatest-news%2Fmeet-greet-parking-at-london-luton%2F&format=xml	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embed5712	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:52	190058/190058	---M--	200	added ('OK')	image/png	etag:%225f2bd970-2e66a%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/08/Meet-Greet-London-Luton.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/08/Meet-Greet-London-Luton.png	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:53	29246/29246	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:53%20GMT	https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/?amp=1	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/index5593.html	(from https://www.mapleparking.co.uk/latest-news/meet-greet-parking-at-london-luton/)
05:51:54	13844/13844	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:53%20GMT	https://www.mapleparking.co.uk/wp-json/wp/v2/posts/3505	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/wp/v2/posts/3505.json	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:54	786/786	---MC-	200	added ('OK')	application/rss+xml	etag:%22cd8d779c680eb4de3c8bde57ae24dc56%22	https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/feed/	F:/Temp/qwe/www.mapleparking.co.uk/covid-19/safety-in-the-airport/feed/index.html	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:55	2888/2888	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:51:55%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Fcovid-19%2Fsafety-in-the-airport%2F	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embed570b.json	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:55%20GMT	https://www.mapleparking.co.uk/?p=3505	F:/Temp/qwe/www.mapleparking.co.uk/indexc519.html	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:56	3000/3000	---MC-	200	added ('OK')	text/xml	date:Sun,%2004%20Jun%202023%2000:51:56%20GMT	https://www.mapleparking.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mapleparking.co.uk%2Fcovid-19%2Fsafety-in-the-airport%2F&format=xml	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/oembed/1.0/embed57c6	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:56	115443/115443	---M--	200	added ('OK')	image/png	etag:%225efddc6d-1c2f3%22	https://www.mapleparking.co.uk/wp-content/uploads/2020/07/Protection-on-the-plane.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2020/07/Protection-on-the-plane.png	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:58	29410/29410	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:51:58%20GMT	https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/?amp=1	F:/Temp/qwe/www.mapleparking.co.uk/covid-19/safety-in-the-airport/index5593.html	(from https://www.mapleparking.co.uk/covid-19/safety-in-the-airport/)
05:51:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:58%20GMT	https://www.mapleparking.co.uk/wp-content/themes/maplemanor/assets/images/logo.png%20?	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/themes/maplemanor/assets/images/logod41d.png	(from https://www.mapleparking.co.uk/gatwick-airport/approved-meet-and-greet-parking/?amp=1)
05:51:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:51:59%20GMT	https://www.mapleparking.co.uk/wp-content/themes/maplemanor/assets/images/logo.png%20?	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/themes/maplemanor/assets/images/logod41d.png	(from https://www.mapleparking.co.uk/latest-news/is-it-safe-to-go-skiing/?amp=1)
05:52:00	4510/4510	---MC-	200	added ('OK')	application/json	date:Sun,%2004%20Jun%202023%2000:52:00%20GMT	https://www.mapleparking.co.uk/wp-json/wp/v2/categories/124	F:/Temp/qwe/www.mapleparking.co.uk/wp-json/wp/v2/categories/124.json	(from https://www.mapleparking.co.uk/valentines-day/)
05:52:00	51737/51737	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:52:00%20GMT	https://www.mapleparking.co.uk/gatwick-airport/	F:/Temp/qwe/www.mapleparking.co.uk/gatwick-airport/index.html	(from https://www.mapleparking.co.uk/gatwick-airport/approved-meet-and-greet-parking/?amp=1)
05:52:00	3639/3639	---M--	200	added ('OK')	image/png	etag:%225e42c253-e37%22	https://www.mapleparking.co.uk/wp-content/uploads/2019/02/Gatwick-e1581433427709.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2019/02/Gatwick-e1581433427709.png	(from https://www.mapleparking.co.uk/meet-and-greet-parking/page/2/)
05:52:02	74562/74562	---M--	200	added ('OK')	image/png	etag:%225dd5d2bc-12342%22	https://www.mapleparking.co.uk/wp-content/uploads/2019/11/Travel-airport-200x200.png	F:/Temp/qwe/www.mapleparking.co.uk/wp-content/uploads/2019/11/Travel-airport-200x200.png	(from https://www.mapleparking.co.uk/holiday-travel/page/3/)
05:52:05	54521/54521	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:52:02%20GMT	https://www.mapleparking.co.uk/meet-and-greet-parking/page/3/	F:/Temp/qwe/www.mapleparking.co.uk/meet-and-greet-parking/page/3/index.html	(from https://www.mapleparking.co.uk/meet-and-greet-parking/page/2/)
05:52:05	0/-1	---M--	301	error ('')			https://www.mapleparking.co.uk/airport/birmingham	F:/Temp/qwe/www.mapleparking.co.uk/airport/birmingham.2b2.delayed	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:06	52861/52861	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:52:03%20GMT	https://www.mapleparking.co.uk/latest-news/booked-your-meet-and-greet-parking/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/booked-your-meet-and-greet-parking/index.html	(from https://www.mapleparking.co.uk/meet-and-greet-parking/page/2/)
05:52:06	0/-1	---M--	301	error ('')			https://www.mapleparking.co.uk/airport/gatwick	F:/Temp/qwe/www.mapleparking.co.uk/airport/gatwick.2b3.delayed	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:06	54716/54716	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:52:03%20GMT	https://www.mapleparking.co.uk/latest-news/holiday-travel-essentials/	F:/Temp/qwe/www.mapleparking.co.uk/latest-news/holiday-travel-essentials/index.html	(from https://www.mapleparking.co.uk/holiday-travel/page/3/)
05:52:06	6249/6249	---MC-	200	added ('OK')	application/rss+xml	etag:%22cd8d779c680eb4de3c8bde57ae24dc56%22	https://www.mapleparking.co.uk/valentines-day/feed/	F:/Temp/qwe/www.mapleparking.co.uk/valentines-day/feed/index.html	(from https://www.mapleparking.co.uk/valentines-day/)
05:52:07	56484/56484	---MC-	200	added ('OK')	text/html	date:Sun,%2004%20Jun%202023%2000:52:07%20GMT	https://www.mapleparking.co.uk/airport/page/8/	F:/Temp/qwe/www.mapleparking.co.uk/airport/page/8/index.html	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:07%20GMT	https://www.mapleparking.co.uk/airport/heathrow	F:/Temp/qwe/www.mapleparking.co.uk/airport/heathrow	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:08%20GMT	https://www.mapleparking.co.uk/airport/southend	F:/Temp/qwe/www.mapleparking.co.uk/airport/southend	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:10%20GMT	https://www.mapleparking.co.uk/airport/stansted	F:/Temp/qwe/www.mapleparking.co.uk/airport/stansted	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:11%20GMT	https://www.mapleparking.co.uk/airport/luton	F:/Temp/qwe/www.mapleparking.co.uk/airport/luton	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:11	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:12%20GMT	https://www.mapleparking.co.uk/airport/aberdeen	F:/Temp/qwe/www.mapleparking.co.uk/airport/aberdeen	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:12	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:12%20GMT	https://www.mapleparking.co.uk/airport/belfast-international	F:/Temp/qwe/www.mapleparking.co.uk/airport/belfast-international	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:13	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:13%20GMT	https://www.mapleparking.co.uk/airport/bristol	F:/Temp/qwe/www.mapleparking.co.uk/airport/bristol	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:13	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:13%20GMT	https://www.mapleparking.co.uk/airport/cardiff	F:/Temp/qwe/www.mapleparking.co.uk/airport/cardiff	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:14	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:13%20GMT	https://www.mapleparking.co.uk/airport/dover-port	F:/Temp/qwe/www.mapleparking.co.uk/airport/dover-port	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:14	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:14%20GMT	https://www.mapleparking.co.uk/airport/dublin	F:/Temp/qwe/www.mapleparking.co.uk/airport/dublin	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:15	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:14%20GMT	https://www.mapleparking.co.uk/airport/durham-tees-valley	F:/Temp/qwe/www.mapleparking.co.uk/airport/durham-tees-valley	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:15	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:15%20GMT	https://www.mapleparking.co.uk/airport/east-midlands	F:/Temp/qwe/www.mapleparking.co.uk/airport/east-midlands	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:16	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:15%20GMT	https://www.mapleparking.co.uk/airport/exeter	F:/Temp/qwe/www.mapleparking.co.uk/airport/exeter	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:16	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:16%20GMT	https://www.mapleparking.co.uk/airport/glasgow-international	F:/Temp/qwe/www.mapleparking.co.uk/airport/glasgow-international	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:17	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:16%20GMT	https://www.mapleparking.co.uk/airport/glasgow-prestwick	F:/Temp/qwe/www.mapleparking.co.uk/airport/glasgow-prestwick	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:17	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:17%20GMT	https://www.mapleparking.co.uk/airport/inverness	F:/Temp/qwe/www.mapleparking.co.uk/airport/inverness	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:18	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:18%20GMT	https://www.mapleparking.co.uk/airport/leeds-bradford	F:/Temp/qwe/www.mapleparking.co.uk/airport/leeds-bradford	(from https://www.mapleparking.co.uk/airport/page/7/)
05:52:18	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Jun%202023%2000:52:18%20GMT	https://www.mapleparking.co.uk/airport/liverpool	F:/Temp/qwe/www.mapleparking.co.uk/airport/liverpool	(from https://www.mapleparking.co.uk/airport/page/7/)
